"customer_id","gender","seniorcitizen","partner","dependents","tenure_months","phoneservice","multiplelines","internetservice","onlinesecurity","onlinebackup","deviceprotection","techsupport","streamingtv","streamingmovies","contract","paperlessbilling","paymentmethod","monthly_charge","total_charge","churn_flag","txn_count","avg_txn_amount","total_revenue","first_txn_month","last_txn_month","months_recorded","avg_active_days","avg_sessions_per_day","avg_session_duration_min","avg_feature_usage_score","last_active_month","ticket_count","unresolved_ticket_count","unresolved_ticket_rate","avg_time_to_resolve_hours","last_ticket_month"
"8695-ARGXZ","Male","1","Yes","No","34","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","75.55","2425.4","0","8","90.07124999999999","720.5699999999999","3","34","8","16.75","2.7950000000000004","14.0125","0.52375","28","1","0","0.0","21.6","12"
"3570-YUEKJ","Female","0","No","No","42","Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check","49.55","2077.95","0","8","53.33625","426.69","2","42","8","15.75","2.87125","16.112499999999997","0.5625","42","2","1","0.5","28.25","18"
"4143-OOBWZ","Male","0","Yes","No","5","Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check","81.3","416.3","1","3","90.40666666666668","271.22","1","4","4","9.25","0.995","10.3","0.6925","5","3","0","0.0","39.73333333333333","3"
"1555-HAPSU","Female","0","Yes","Yes","71","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)","23.9","1663.5","0","3","25.283333333333335","75.85000000000001","1","38","8","18.625","2.65875","13.799999999999999","0.4575","66","1","0","0.0","6.5","58"
"1697-NVVGY","Male","1","Yes","No","19","Yes","No","DSL","Yes","No","Yes","No","Yes","No","Month-to-month","No","Bank transfer (automatic)","66.4","1286.05","0","5","77.96399999999998","389.81999999999994","1","17","10","19.5","2.6480000000000006","12.030000000000001","0.496","18","3","0","0.0","52.1","6"
"7854-EKTJL","Female","0","No","Yes","2","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check","19.6","35.85","1","8","18.792499999999997","150.33999999999997","1","2","1","13.0","1.05","7.0","0.66","2","1","0","0.0","34.1","2"
"8464-EETCQ","Male","0","No","No","57","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)","18.8","1094.35","0","2","18.09","36.18","16","56","7","20.571428571428573","2.838571428571428","11.500000000000002","0.4742857142857143","51","3","0","0.0","53.5","21"
"2419-FSORS","Male","0","Yes","No","72","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check","108.4","7719.5","0","4","129.82999999999998","519.3199999999999","5","64","5","16.6","2.776","13.219999999999999","0.518","60","2","0","0.0","18.9","69"
"8132-YPVBX","Female","0","No","No","6","Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Mailed check","85.95","514.6","0","5","95.95199999999998","479.75999999999993","2","5","5","19.0","2.218","14.34","0.556","6","1","0","0.0","10.5","1"
"9102-IAYHT","Female","0","Yes","Yes","17","Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check","85.45","1451.6","1","0","0.0","0.0",,,"8","7.375","1.30125","16.950000000000003","0.51625","15","3","0","0.0","33.03333333333333","15"
"6754-LZUKA","Male","0","Yes","No","61","Yes","Yes","DSL","No","Yes","Yes","No","Yes","Yes","Two year","No","Bank transfer (automatic)","80.9","4932.5","0","5","85.614","428.07","3","52","9","21.555555555555557","2.685555555555555","13.711111111111112","0.5922222222222222","58","1","0","0.0","6.4","2"
"3422-LYEPQ","Male","0","Yes","Yes","1","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","71.0","71.0","1","2","76.58","153.16","1","1","1","4.0","1.64","8.8","0.69","1","3","0","0.0","50.6","1"
"8099-MZPUJ","Male","0","Yes","Yes","48","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)","111.8","5443.65","0","4","117.57999999999998","470.31999999999994","2","28","3","18.666666666666668","3.06","15.466666666666669","0.6566666666666667","33","2","1","0.5","55.099999999999994","18"
"0787-LHDYT","Male","0","No","No","16","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)","20.6","330.25","0","5","21.6","108.0","1","14","5","20.6","2.92","17.259999999999998","0.5640000000000001","16","2","0","0.0","52.1","9"
"2642-DTVCO","Male","1","No","No","9","Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check","85.05","746.5","1","4","89.94","359.76","2","8","7","10.571428571428571","1.172857142857143","13.399999999999997","0.6085714285714285","9","2","1","0.5","16.6","3"
"0374-IOEGQ","Female","0","No","No","3","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check","44.6","122.7","0","1","52.89","52.89","1","1","3","17.333333333333332","2.11","14.933333333333332","0.5366666666666666","3","3","1","0.3333333333333333","35.63333333333333","3"
"4361-JEIVL","Male","0","No","Yes","1","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","44.4","44.4","1","1","51.81","51.81","1","1","1","5.0","1.8","24.6","0.65","1","2","1","0.5","21.95","1"
"3197-NNYNB","Male","0","No","No","65","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","No","Credit card (automatic)","105.1","6631.85","0","3","125.36000000000001","376.08000000000004","6","46","11","18.0","2.6154545454545453","15.399999999999999","0.5927272727272727","65","1","0","0.0","55.3","48"
"3396-DKDEL","Female","0","Yes","Yes","70","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)","115.15","8250.0","0","2","104.54499999999999","209.08999999999997","17","52","5","20.4","2.3579999999999997","19.720000000000002","0.6719999999999999","70","1","0","0.0","52.4","62"
"1752-OZXFY","Male","0","Yes","No","60","Yes","No","DSL","Yes","No","No","No","Yes","No","One year","Yes","Mailed check","59.8","3561.15","0","9","68.58888888888889","617.3","13","59","7","21.428571428571427","2.858571428571428","11.85714285714286","0.6171428571428571","50","1","0","0.0","38.1","40"
"9066-QRSDU","Female","0","Yes","No","69","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Electronic check","26.3","1763.55","0","4","29.8925","119.57","22","35","3","22.0","2.5066666666666664","11.033333333333333","0.71","36","2","0","0.0","35.75","45"
"9112-WSNPU","Female","1","No","No","35","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check","70.55","2419.0","0","6","82.32666666666667","493.96","5","34","10","22.2","2.863","13.169999999999998","0.626","35","3","0","0.0","17.533333333333335","19"
"9867-NNXLC","Female","0","No","No","22","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check","20.05","470.2","0","5","22.451999999999998","112.25999999999999","7","22","9","19.11111111111111","2.7788888888888885","16.9","0.658888888888889","20","5","0","0.0","21.48","20"
"5321-NTRKC","Male","0","Yes","Yes","66","Yes","Yes","DSL","No","Yes","Yes","No","Yes","Yes","Two year","No","Bank transfer (automatic)","79.85","5234.95","0","8","95.32000000000001","762.5600000000001","18","66","10","18.3","2.631","15.16","0.601","66","1","0","0.0","66.7","52"
"1363-TXLSL","Male","1","Yes","No","1","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","70.3","70.3","1","2","83.16499999999999","166.32999999999998","1","1","1","6.0","1.15","7.5","0.67","1","1","0","0.0","25.3","1"
"9507-EXLTT","Female","0","Yes","No","1","Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)","79.35","79.35","1","4","74.9775","299.91","1","1","1","13.0","0.57","14.5","0.73","1","3","2","0.6666666666666666","26.0","1"
"3161-GETRM","Male","0","Yes","Yes","34","Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)","90.05","3097.0","0","6","98.13666666666666","588.8199999999999","4","24","3","17.0","3.19","12.033333333333333","0.5166666666666667","30","2","0","0.0","25.95","32"
"0402-OAMEN","Female","0","Yes","Yes","72","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)","24.45","1709.1","0","3","30.756666666666664","92.27","37","43","10","19.6","3.2439999999999998","13.690000000000001","0.787","55","1","0","0.0","68.4","44"
"6933-VLYFX","Male","0","Yes","Yes","31","No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","No","Electronic check","59.95","1848.8","0","2","65.64","131.28","8","14","9","18.0","2.8","16.98888888888889","0.6711111111111112","19","1","0","0.0","28.3","31"
"6754-WKSHP","Male","0","No","Yes","30","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)","25.35","723.3","0","5","26.637999999999998","133.19","1","24","5","16.2","2.988","13.780000000000001","0.364","29","2","0","0.0","43.349999999999994","10"
"9846-GKXAS","Female","0","No","No","9","Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)","90.8","809.75","1","2","86.155","172.31","2","9","4","9.75","1.5","14.075000000000001","0.76","7","4","2","0.5","41.199999999999996","8"
"6017-PPLPX","Male","0","Yes","Yes","20","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","70.45","1470.95","1","1","80.68","80.68","8","8","9","8.666666666666666","1.4666666666666666","14.844444444444443","0.44555555555555554","18","1","0","0.0","42.2","1"
"4976-LNFVV","Male","1","Yes","No","19","No","No phone service","DSL","No","Yes","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)","34.3","577.15","0","5","40.344","201.72","8","14","6","21.0","2.685","11.799999999999999","0.5583333333333332","18","2","0","0.0","29.799999999999997","9"
"5055-MGMGF","Female","0","Yes","No","65","Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","105.05","6914.95","0","2","130.19","260.38","29","56","3","19.0","2.64","10.533333333333333","0.6766666666666667","46","2","0","0.0","21.0","59"
"4641-FROLU","Female","0","Yes","Yes","30","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","19.3","602.9","0","3","22.429999999999996","67.28999999999999","9","29","8","18.625","3.21375","11.6","0.5750000000000001","23","1","0","0.0","66.9","27"
"2862-JVEOY","Male","0","No","No","6","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check","19.15","124.4","0","5","17.926","89.63","1","4","3","18.666666666666668","2.6199999999999997","10.866666666666667","0.4566666666666667","5","3","0","0.0","40.666666666666664","5"
"2969-QWUBZ","Female","0","No","No","2","No","No phone service","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","No","Electronic check","51.4","96.8","0","4","59.14999999999999","236.59999999999997","1","2","2","20.5","2.785","15.9","0.455","2","2","1","0.5","25.15","2"
"9822-BIIGN","Male","0","Yes","Yes","53","Yes","Yes","DSL","Yes","No","No","Yes","No","Yes","Month-to-month","No","Electronic check","71.85","3827.9","0","5","80.322","401.61","8","47","11","18.363636363636363","2.645454545454545","13.354545454545455","0.5509090909090908","53","3","0","0.0","29.53333333333333","51"
"2077-MPJQO","Male","1","Yes","No","7","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","75.4","533.05","0","7","85.94285714285715","601.6","1","7","7","16.714285714285715","2.8628571428571434","16.357142857142858","0.6457142857142858","7","4","2","0.5","57.775","5"
"1534-OULXE","Female","0","Yes","Yes","61","Yes","No","DSL","Yes","No","No","No","No","No","One year","Yes","Bank transfer (automatic)","49.7","2961.4","0","3","54.56666666666666","163.7","22","61","5","20.0","2.35","12.139999999999999","0.586","47","1","0","0.0","7.7","21"
"7136-RVDTZ","Male","1","No","No","70","No","No phone service","DSL","No","No","No","No","Yes","Yes","One year","Yes","Electronic check","45.25","3264.45","1","0","0.0","0.0",,,"4","7.25","1.3199999999999998","12.125","0.4625","56","6","4","0.6666666666666666","55.916666666666664","70"
"2971-SGAFL","Female","0","No","No","13","Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","78.75","995.35","0","4","81.3175","325.27","2","9","5","20.0","3.0080000000000005","22.119999999999997","0.612","12","3","2","0.6666666666666666","55.46666666666666","10"
"1480-IVEVR","Male","1","Yes","No","35","Yes","Yes","Fiber optic","No","No","Yes","No","No","No","One year","Yes","Bank transfer (automatic)","81.6","2815.25","0","5","94.14800000000001","470.74000000000007","9","30","10","18.2","2.525","18.310000000000002","0.5890000000000001","32","1","0","0.0","38.9","5"
"2905-KFQUV","Female","0","Yes","No","2","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)","70.4","154.8","0","4","83.345","333.38","1","2","1","26.0","2.9","12.1","0.69","1","1","0","0.0","42.2","1"
"4581-SSPWD","Female","0","No","No","3","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","75.8","246.3","1","3","99.13333333333333","297.4","2","3","3","11.333333333333334","1.0766666666666667","20.133333333333333","0.45","3","6","4","0.6666666666666666","41.31666666666667","3"
"3370-HXOPH","Female","0","No","No","3","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check","76.1","257.6","0","5","72.07200000000002","360.36000000000007","1","3","3","19.0","2.486666666666667","15.800000000000002","0.5266666666666667","3","3","0","0.0","44.56666666666666","2"
"9391-YZEJW","Female","0","No","No","62","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","One year","Yes","Bank transfer (automatic)","94.0","5757.2","0","5","100.858","504.29","29","55","8","17.375","2.5949999999999998","15.612499999999999","0.655","48","5","1","0.2","27.360000000000003","44"
"9958-MEKUC","Male","0","Yes","Yes","72","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)","103.95","7517.7","0","9","111.79999999999998","1006.1999999999998","3","70","3","19.666666666666668","2.13","18.333333333333332","0.6766666666666666","59","2","0","0.0","33.1","71"
"0281-CNTZX","Male","0","Yes","No","63","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)","19.95","1234.8","0","2","21.200000000000003","42.400000000000006","4","45","6","17.166666666666668","2.521666666666667","14.9","0.6833333333333335","22","2","1","0.5","33.6","43"
"6927-WTFIV","Male","1","No","No","20","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)","71.3","1389.2","1","0","0.0","0.0",,,"7","9.428571428571429","1.2014285714285713","16.628571428571426","0.4757142857142857","19","4","1","0.25","52.825","16"
"4118-CEVPF","Female","1","No","No","35","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)","110.8","3836.3","0","6","129.43833333333333","776.63","3","34","4","20.5","2.6975","14.275","0.4775","16","1","0","0.0","45.8","25"
"3398-ZOUAA","Male","1","Yes","No","21","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","69.1","1474.75","1","3","75.8","227.4","3","16","5","7.0","1.292","10.98","0.53","17","4","3","0.75","19.775","19"
"9114-VEPUF","Male","0","Yes","No","62","Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","One year","No","Electronic check","96.1","6001.45","0","6","102.81833333333333","616.91","7","52","10","19.5","2.594","14.089999999999998","0.7090000000000001","61","1","1","1.0","23.8","62"
"7876-BEUTG","Female","0","No","No","15","Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check","48.8","720.1","0","8","49.33","394.64","1","15","7","18.571428571428573","2.7514285714285713","10.714285714285714","0.6042857142857143","14","2","0","0.0","56.8","7"
"2338-BQEZT","Female","0","No","No","55","Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)","50.55","2832.75","0","5","56.998000000000005","284.99","23","53","7","17.714285714285715","2.5928571428571425","13.442857142857141","0.6699999999999999","51","1","0","0.0","53.3","31"
"9873-MNDKV","Female","0","No","No","11","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check","44.65","472.25","0","5","49.626000000000005","248.13000000000002","7","11","7","17.142857142857142","2.855714285714286","12.471428571428573","0.5114285714285715","11","4","2","0.5","34.2","11"
"0378-NHQXU","Female","0","Yes","Yes","17","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","No","Electronic check","88.25","1460.65","1","2","101.655","203.31","3","12","7","10.571428571428571","1.1642857142857144","12.942857142857141","0.5328571428571428","15","8","3","0.375","51.3375","11"
"8241-JUIQO","Female","0","No","No","61","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)","19.45","1336.35","0","0","0.0","0.0",,,"7","16.857142857142858","2.5328571428571425","13.77142857142857","0.56","54","1","0","0.0","72.0","45"
"2194-IIQOF","Female","0","Yes","No","71","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)","89.3","6388.65","0","5","97.99","489.95","2","52","3","12.0","2.4766666666666666","17.2","0.6166666666666666","44","3","1","0.3333333333333333","28.866666666666664","65"
"4512-ZUIYL","Female","0","No","No","2","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)","70.0","153.05","1","2","86.265","172.53","1","2","1","8.0","1.36","20.7","0.98","1","1","1","1.0","39.0","2"
"9631-RXVJM","Male","0","No","No","35","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","19.25","677.9","0","4","19.2825","77.13","14","24","4","16.0","3.0625","12.9","0.52","31","2","0","0.0","17.7","34"
"9584-EXCDZ","Female","0","No","No","17","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)","70.5","1165.6","0","4","86.345","345.38","6","9","12","17.25","2.8191666666666673","12.625","0.5025000000000001","17","2","1","0.5","35.65","7"
"7969-AULMZ","Female","0","No","No","21","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check","97.35","2119.5","1","0","0.0","0.0",,,"7","5.285714285714286","1.3957142857142857","11.071428571428571","0.7257142857142858","20","5","2","0.4","29.9","19"
"5093-FEGLU","Female","0","Yes","No","47","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)","19.65","921.55","0","2","17.14","34.28","11","40","11","18.454545454545453","2.941818181818182","13.909090909090908","0.5627272727272726","44","3","0","0.0","12.766666666666667","43"
"2621-UDNLU","Female","0","Yes","No","3","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check","20.85","72.0","0","3","24.993333333333336","74.98","1","3","3","22.666666666666668","3.24","9.133333333333333","0.39999999999999997","3","2","0","0.0","27.5","3"
"7526-IVLYU","Male","0","No","No","3","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check","19.65","68.35","0","3","22.036666666666665","66.11","1","3","3","17.333333333333332","2.5500000000000003","17.233333333333334","0.54","3","2","2","1.0","26.25","1"
"2428-HYUNX","Male","1","Yes","No","44","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)","19.35","847.25","0","6","21.68166666666667","130.09","4","40","3","25.333333333333332","3.4766666666666666","18.96666666666667","0.6133333333333334","24","1","0","0.0","14.4","44"
"9214-EKVXR","Female","0","No","No","1","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check","44.0","44.0","0","2","49.185","98.37","1","1","1","16.0","2.2","15.4","0.4","1","0","0","0.0","0.0",
"3410-MHHUM","Female","0","Yes","Yes","44","Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","One year","No","Electronic check","94.4","4295.35","0","5","100.15799999999999","500.78999999999996","8","33","12","18.666666666666668","2.6774999999999998","14.475","0.555","35","1","0","0.0","18.4","15"
"0568-ONFPC","Male","0","Yes","Yes","5","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)","25.9","135.0","1","0","0.0","0.0",,,"4","9.25","1.4649999999999999","13.575","0.7975000000000001","5","6","1","0.16666666666666666","38.083333333333336","4"
"0733-VUNUW","Male","0","No","No","24","Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)","55.65","1400.55","1","3","57.95666666666667","173.87","4","21","12","7.75","1.22","13.658333333333333","0.5891666666666667","24","6","3","0.5","35.15","21"
"4550-EVXNY","Female","0","No","Yes","1","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","69.65","69.65","1","3","78.60333333333334","235.81","1","1","1","10.0","1.7","18.2","0.65","1","6","3","0.5","43.6","1"
"2122-YWVYA","Female","0","No","No","18","Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check","75.4","1380.4","0","12","83.18416666666667","998.21","4","17","3","19.333333333333332","3.0233333333333334","15.266666666666666","0.6000000000000001","15","1","0","0.0","55.7","15"
"2968-SSGAA","Female","0","No","No","10","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","100.6","1060.2","1","0","0.0","0.0",,,"10","8.0","1.31","15.61","0.682","10","7","2","0.2857142857142857","41.62857142857143","10"
"2296-DKZFP","Female","0","Yes","No","65","Yes","No","DSL","Yes","Yes","Yes","No","No","Yes","Two year","No","Bank transfer (automatic)","71.0","4386.2","0","5","82.2","411.0","6","62","7","20.857142857142858","2.4842857142857144","16.385714285714283","0.5942857142857143","64","1","0","0.0","5.8","16"
"4844-JJWUY","Female","1","No","No","1","Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check","86.0","86.0","1","2","94.05","188.1","1","1","1","12.0","0.73","24.5","0.35","1","4","0","0.0","49.4","1"
"6777-TGHTM","Female","0","No","No","53","Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)","106.95","5785.5","1","1","103.39","103.39","34","34","5","11.0","1.356","10.680000000000001","0.6759999999999999","49","1","0","0.0","8.9","7"
"8909-BOLNL","Male","0","No","No","3","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check","21.2","52.05","0","10","24.282999999999994","242.82999999999996","1","3","3","17.0","2.4033333333333333","15.199999999999998","0.6266666666666666","3","1","1","1.0","8.6","1"
"6603-YRDCJ","Male","0","Yes","No","33","Yes","No","DSL","Yes","Yes","No","Yes","No","No","Two year","Yes","Mailed check","61.05","2018.4","0","6","78.10666666666667","468.64","1","33","6","19.166666666666668","3.1266666666666665","16.333333333333332","0.5416666666666666","25","2","0","0.0","48.9","24"
"3538-WZPHD","Male","0","No","No","3","No","No phone service","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check","29.6","79.45","1","0","0.0","0.0",,,"3","3.3333333333333335","0.9900000000000001","21.96666666666667","0.6966666666666667","3","5","2","0.4","29.98","3"
"3229-USWAR","Female","0","No","No","34","Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)","79.95","2727.3","0","5","74.74600000000001","373.73","9","25","6","15.166666666666666","2.7216666666666662","13.450000000000001","0.6933333333333334","25","1","0","0.0","55.0","11"
"2138-VFAPZ","Female","0","Yes","Yes","14","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check","19.7","263.65","0","7","21.84714285714286","152.93","1","11","9","20.666666666666668","2.6888888888888887","17.0","0.6144444444444445","14","3","2","0.6666666666666666","10.3","13"
"6131-JLWZM","Female","0","No","No","13","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check","20.3","275.4","0","5","23.006","115.03","3","12","5","17.2","2.906","17.339999999999996","0.64","13","4","1","0.25","39.5","13"
"4785-QRJHC","Male","1","Yes","No","46","No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)","59.9","2816.65","1","2","65.59","131.18","16","32","6","8.166666666666666","0.9649999999999999","12.200000000000001","0.705","40","5","0","0.0","52.14","30"
"0269-XFESX","Male","0","Yes","Yes","23","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check","24.35","538.5","0","6","25.441666666666666","152.65","6","23","4","16.5","2.6575","19.2","0.5575","9","1","0","0.0","34.5","23"
"1709-EJDOX","Female","0","Yes","Yes","47","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","19.75","948.9","0","5","22.246","111.22999999999999","4","38","10","21.2","2.1640000000000006","17.21","0.592","46","1","1","1.0","12.7","21"
"4316-XCSLJ","Male","0","No","Yes","17","Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Mailed check","50.3","846.8","0","8","57.95875000000001","463.6700000000001","5","16","9","21.333333333333332","2.898888888888889","14.52222222222222","0.6633333333333333","17","2","1","0.5","35.0","10"
"8610-WFCJF","Female","0","Yes","Yes","49","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check","95.6","4783.5","1","1","117.06","117.06","32","32","9","5.777777777777778","1.2244444444444444","15.122222222222225","0.6666666666666666","48","3","1","0.3333333333333333","23.2","46"
"9693-XMUOB","Male","1","Yes","No","59","No","No phone service","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check","50.25","2997.45","0","7","46.824285714285715","327.77","4","58","6","20.166666666666668","2.65","14.616666666666667","0.6033333333333334","52","1","0","0.0","29.0","6"
"0383-CLDDA","Female","0","No","No","69","Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)","85.35","5897.4","0","6","86.36833333333334","518.21","7","62","12","20.75","2.7708333333333335","14.833333333333334","0.6333333333333334","57","2","0","0.0","30.6","61"
"4905-JEFDW","Male","0","No","No","11","No","No phone service","DSL","No","No","Yes","No","Yes","No","One year","Yes","Electronic check","41.6","470.6","1","2","51.285","102.57","1","2","9","7.111111111111111","1.3199999999999998","14.655555555555557","0.6288888888888889","10","4","1","0.25","28.375","10"
"2709-UQGNP","Male","0","No","No","10","Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Mailed check","51.65","524.5","0","5","60.660000000000004","303.3","3","7","4","24.75","2.4425","11.95","0.5325","10","4","2","0.5","27.875","8"
"3549-ZTMNH","Male","0","Yes","Yes","12","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)","24.0","269.65","0","6","24.49666666666667","146.98000000000002","4","12","7","20.428571428571427","3.0471428571428567","15.842857142857142","0.5757142857142856","12","2","0","0.0","21.5","8"
"7881-INRLC","Male","0","No","No","45","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)","100.85","4740.0","1","3","114.18666666666667","342.56","13","42","6","7.166666666666667","1.6349999999999998","14.133333333333335","0.49833333333333335","25","4","1","0.25","22.575000000000003","39"
